238137,1,2,17065,Free,Purity in Death,"Louie Cogburn had spent three days holed up in his apartment, staring at his computer screen. His pounding headache was unbearable - it felt like spikes drilling into his brain. And it was getting worse. Finally, when someone knocked at his door, Louie picked up a baseball bat, opened up the door, and started swinging....The first cop on the scene fired his stunner twice. Louie died instantly. Detective Eve Dallas has taken over the investigation, but there's nothing to explain the man's sudden rage or death. The only clue is a bizarre message left on his computer screen: ABSOLUTE PURITY ACHIEVEDAnd when a second man dies under near-identical circumstances, Eve starts racking her brain for answers and the courage to face the impossible...that this might be a computer virus able to spread from machine to man....",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1305124004i/238137.jpg,server_url,upload\J.D. Robb\Purity_in_Death_-_J._D._Robb.epub,1,,,,1,1
25705486,1,17,1160213,Free,Raising the Soldier's Son,"When a young Kirk Robinson leaves Clearview, Alabama, he’s a celebrated high school quarter back with a future so bright it outshines even the stars in heaven. He has the world at his feet, including a promising military career and a woman he loves more than life itself.  Five years later, he returns to Clearview, wondering if it’s possible to pick up the pieces of a life long forgotten.   Annabeth Sparks is left heartbroken and pregnant when Kirk sends her a cold ‘Dear Jane’ letter from the Gulf. He promised he’d come back to her; that he’d stay safe for her, but after that one letter, she never hears from him again. She raises their son Wade, not even knowing if Kirk is alive or dead.  So when their paths cross once more, Annabeth has no idea what to do. They brought a child into the world together, but that doesn’t mean she can forgive Kirk. The past is a barbed wire fence that stretches between them, threatening to ruin any chance they have at the happily ever after they once believed in with all their hearts. Annabeth doesn’t know if she’ll ever understand what happened between them, but she knows she’s in just as much danger of falling head over heels in love with Kirk… if she isn’t careful.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1441395779i/25705486.jpg,server_url,upload\Clare   Connelly\RAISING_THE_SOLDIER’S_SON_-_Clare_Connelly.epub,1,,,,1,1
10322805,1,3,797534,Free,"Raven Dexter, Paranormal Midwife","Raven Dexter chose to pursue midwifery the moment she helped a teen friend deliver her baby. Fed up with unconcerned physicians, she studied until she could open her small practice in a moderately sized town. Her practice was slowly growing until the night a strange man demanded she come with her to attend a birth. Her introduction to the paranormal society was in the venue of delivering a small goblin baby that quickly took a chunk out of her arm. The elf that took her to her first delivery moves in without even asking, taking care of everything from her appointments to making her meals, Eyleno Miz rapidly becomes indispensable and then becomes something more.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328310467i/10322805.jpg,server_url,upload\Viola Grace\Raven_Dexter_-_Viola_Grace.epub,1,,,,1,1
24014805,1,5,4107685,Free,Releasing the Billionaire's Passion,"Charles Henson the Third was a frustrated man. Having recently parted ways with his girlfriend, he was free to focus on the business of his bank, and business was very good. However, his attention was repeatedly drawn to the beautiful and free spirited Fiona Chandler. As executor for her grandfather’s will, Charles was responsible for overseeing any disbursements from the estate, but he found himself taking a much more personal interest in this client than normal. And lately that interest was becoming much harder to suppress.Fiona was not interested in any conversation about her grandfather’s money, but all too interested in spending any time with Charles! Though formal and conservative, she was drawn to his brilliance with numbers just as much as his broad shoulders. But Fiona was worried that Charles’ ever present concerns about her finances would raise questions that she didn’t want to answer. Because if he found out more about what she did with her time, he might never be hers…",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1432223550i/24014805.jpg,server_url,upload\Elizabeth Lennox\Releasing_The_Billionaire’s_Passion_-_Elizabeth_Lennox.epub,1,,,,1,1
9945173,1,5,1982,Free,Return to Faraway,"Could Shan's love for King Falconer survive the resentment of his daughter, Tammy, or compete with the memory of his first wife ...?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1294630008i/9945173.jpg,server_url,upload\Valerie Parv\RETURN_TO_FARAWAY_-_Valerie_Parv.epub,1,,,,1,1
224265246,1,24,"2965060,14188255,54414751",Free,"Rhodes's Reward: A SEALs of Honor World Book: Heroes for Hire, Book 4","Welcome to Rhodes's Reward, book four in Heroes for Hire, reconnecting listeners with the unforgettable men from SEALs of Honor in a new series of action-packed romantic suspense that fans have come to expect from 
USA Today 
best-selling author Dale Mayer.Second chances do happen...even amid evil....Rhodes knew Sienna years ago. When she’d been young and gawky, more elbow and carrot hair than style, but she’d had something special even then. Now, she’s all grown. But she’s a trouble magnet, and even at the compound it finds her....Sienna had a super-sized crush on her brother’s best friend years ago. Now, he’s hunky and even hotter than she could have imagined. Only she’s new and doesn’t want to jeopardize her position. When asked to help out on a job, she agrees...and triggers a sequence of disastrous events no one could foresee.But someone will stop at nothing to silence everyone involved, especially the two of them....",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1742427915i/224265246.jpg,server_url,upload\Dale Mayer\Rhodes's_Reward_-_Dale_Mayer.epub,1,,,,1,1
