120,4,Western Romance,western_romance.png,0
121,4,Workplace Romance,workplace_romance.png,0
122,5,Childrens Mystery,childrens_mystery.png,0
123,5,Cozy Mystery,cozy_mystery.png,0
124,5,Mystery Crime,mystery_crime.png,0
125,5,Historical Mystery,historical_mystery.png,0
126,5,Murder Mystery,murder_mystery.png,0
127,5,Paranormal Mystery,paranormal_mystery.png,0
128,5,Romantic Mystery,romantic_mystery.png,0
129,6,Domestic Thriller,domestic_thriller.png,0
130,6,Historical Thriller,historical_thriller.png,0
131,6,Horror Thriller,horror_thriller.png,0
132,6,Legal Thriller,legal_thriller.png,0
133,6,Medical Thriller,medical_thriller.png,0
134,6,Mystery Thriller,mystery_thriller.png,0
135,6,Political Thriller,political_thriller.png,0
136,6,Psychological Thriller,psychological_thriller.png,0
137,6,Spy Thriller,spy_thriller.png,0
138,6,Suspense Thriller,suspense_thriller.png,0
139,6,Techno Thriller,techno_thriller.png,0
140,7,Erotic Horror,erotic_horror.png,0
141,7,Gothic Horror,gothic_horror.png,0
142,7,Literary Horror,literary_horror.png,0
143,7,Paranormal Horror,paranormal_horror.png,0
144,7,Psychological Horror,psychological_horror.png,0
145,7,Supernatural Horror,supernatural_horror.png,0
146,7,Ya Horror,ya_horror.png,0
147,7,Zombie Horror,zombie_horror.png,0
148,14,Crime Fiction,crime_fiction.png,0
149,14,Detective Mystery,detective_mystery.png,0
150,14,Crime Thriller,crime_thriller.png,0
151,13,Fantasy Adventure,fantasy_adventure.png,0
152,13,Historical Adventure,historical_adventure.png,0
153,13,Science Fiction Adventure,science_fiction_adventure.png,0
154,2,Childrens Fantasy,childrens_fantasy.png,0
155,2,Middle Grade Fantasy,middle_grade_fantasy.png,0
156,12,Harlequin Blaze,harlequin_blaze.png,0
157,12,Harlequin Category Romance,harlequin_category_romance.png,0
158,12,Harlequin Desire,harlequin_desire.png,0
159,12,Harlequin Heartwarming,harlequin_heartwarming.png,0
160,12,Harlequin Historical,harlequin_historical.png,0
161,12,Harlequin Kimani Romance,harlequin_kimani_romance.png,0
162,12,Harlequin Medical Romance,harlequin_medical_romance.png,0
163,12,Harlequin Nocturne,harlequin_nocturne.png,0
164,12,Harlequin Presents,harlequin_presents.png,0
165,12,Harlequin Romance,harlequin_romance.png,0
166,12,Harlequin Romantic Suspense,harlequin_romantic_suspense.png,0
167,12,Harlequin Teen,harlequin_teen.png,0
168,9,Non-Fiction Biography,non-fiction_biography.png,0
169,9,Non-Fiction True Crime,non-fiction_true_crime.png,0
170,9,Non-Fiction History,non-fiction_history.png,0
171,9,Humorous Memoir,humorous_memoir.png,0
172,9,Non-Fiction Science,non-fiction_science.png,0
173,9,Non-Fiction Self-Help,non-fiction_self-help.png,0
174,9,True Crime Memoir,true_crime_memoir.png,0
175,10,History Biography,history_biography.png,0
176,10,Biography Humour,biography_humour.png,0
177,11,Biography Memoir,biography_memoir.png,0
178,11,Lgbt Memoir,lgbt_memoir.png,0
179,11,Political Memoir,political_memoir.png,0
